best_action_reward%nearest_hospital_reward%start_state_latlon
0.32129198829522243%0.24418294143999997%(37.9083333333066, -122.15472222217733)
0.24418294143999997%0.24418294143999997%(37.8313888888621, -122.27444444439963)
0.31998338230594586%0.24418294143999997%(37.81861111108431, -122.23249999995517)
0.24418294143999997%0.24418294143999997%(37.68305555552865, -121.893611111066)
0.3497006047181189%0.3368640150039692%(37.81388888886208, -122.27416666662188)
0.24418294143999997%0.24418294143999997%(38.10138888886231, -122.21249999995516)
0.32731764199967056%0.24418294143999997%(37.671666666639744, -122.07777777773282)
0.3362840272226983%0.323176405919008%(37.98388888886222, -122.07222222217726)
0.32379390119182744%0.24418294143999997%(37.61499999997304, -122.03333333328834)
0.3562867527890059%0.33873604059995827%(37.586944444417455, -122.07861111106617)
0.32085304347602295%0.25782542525245433%(37.47749999997293, -122.27444444439963)
0.3440027991799666%0.3440027991799666%(37.451666666639575, -121.8949999999549)
0.32508148383309216%0.2523411224253875%(37.96694444441776, -122.32972222217748)
0.35089955980490767%0.3480746891029112%(37.3919444444173, -122.01972222217722)
0.31812953453434406%0.24418294143999997%(37.80472222219541, -122.28722222217743)
0.24418294143999997%0.24418294143999997%(37.91805555552883, -122.11444444439952)
0.32277594693444134%0.25169721532557415%(37.73249999997313, -122.48361111106648)
0.3200767494926083%0.24418294143999997%(37.89638888886215, -122.49833333328873)
0.3338040019388374%0.3215941075555649%(37.80222222219541, -122.2447222221774)
0.24418294143999997%0.24418294143999997%(37.6772222221953, -121.896111111066)
0.32898329432526924%0.31817990877124025%(37.98333333330666, -122.47888888884424)
0.2542091946741666%0.24418294143999997%(37.89027777775103, -122.30694444439968)
0.24418294143999997%0.24418294143999997%(37.775277777750944, -122.43027777773312)
