best_action_reward%nearest_hospital_reward%start_state_latlon
0.24418294143999997%0.24418294143999997%(41.91805555553203, -71.77805555547037)
0.33064222156734463%0.3203102775275758%(41.47999999997612, -71.30444444435888)
0.33051199960112115%0.3175540614512187%(41.8224999999764, -71.42777777769231)
0.33152957350613566%0.3277719691756458%(41.80333333330972, -71.42861111102565)
0.3273959680511666%0.2550691647847945%(41.50972222219837, -71.30416666658111)
0.24418294143999997%0.24418294143999997%(41.5611111110873, -71.25861111102552)
0.35818916481067925%0.35501479899137256%(41.90111111108757, -71.41083333324787)
0.3556102341865792%0.3429605367814145%(41.971388888865405, -71.46777777769235)
0.3233739560129719%0.2609847641576189%(41.87416666664311, -71.36749999991449)
0.24418294143999997%0.24418294143999997%(41.91499999997647, -71.40138888880341)
0.24418294143999997%0.24418294143999997%(41.61194444442067, -71.19555555546991)
0.3199633656507085%0.2570885056993986%(41.87499999997644, -71.50805555547016)
0.3328139661589276%0.3328139661589276%(41.79638888886527, -71.45416666658123)
0.3236657566370089%0.24418294143999997%(41.64777777775404, -71.25972222213663)
0.33772447204371503%0.33550640975257123%(41.597777777754, -71.48722222213681)
0.3259786619419645%0.26178508161488756%(41.69749999997629, -71.73388888880368)
0.31399893073486357%0.24418294143999997%(41.86499999997643, -71.36222222213671)
0.3155249085334489%0.25401575230626916%(41.87027777775421, -71.47083333324791)
0.3204168559518107%0.25773374212316075%(41.68249999997629, -71.66583333324806)
0.353978508494682%0.3404589090746385%(41.66055555553182, -71.26861111102552)
0.24418294143999997%0.24418294143999997%(41.523888888865045, -71.28249999991442)
0.33221897983059595%0.31881786730261485%(41.776944444420806, -71.42305555547009)
0.24418294143999997%0.24418294143999997%(41.618333333309565, -71.24194444435884)
0.348951759896198%0.3359319631741302%(41.801944444420826, -71.40749999991452)
0.32393973000339266%0.2642470979611623%(41.5105555555317, -71.5088888888035)
0.3553335404945283%0.3542724595696341%(41.99638888886543, -71.51055555547016)
0.33887300101106754%0.32503222769885964%(41.754444444420784, -71.41638888880343)
0.32162632414545134%0.2595155947544042%(41.88527777775423, -71.37472222213673)
0.35621938708313217%0.35325579298214205%(41.84611111108752, -71.4052777776923)
0.3426481413180761%0.3291568440195203%(41.72083333330965, -71.40472222213674)
0.34726713614327676%0.33418547427662454%(41.83444444442085, -71.42583333324787)
0.3585610468453778%0.3563636334535557%(41.70166666664296, -71.4672222221368)
0.3271394945076683%0.25224246005422996%(41.769722222198574, -71.41777777769231)
0.323356271106651%0.24418294143999997%(41.66444444442072, -71.29555555546999)
0.3542670618027002%0.34054839106209306%(41.74416666664301, -71.47083333324791)
0.24418294143999997%0.24418294143999997%(41.82555555553196, -71.39333333324785)
0.3582418835689901%0.3448489599969523%(41.854444444420864, -71.44277777769233)
0.33893090248095126%0.336316684108123%(41.6811111110874, -71.5227777776924)
0.3255339568983468%0.24418294143999997%(41.743333333309664, -71.4697222221368)
0.24418294143999997%0.24418294143999997%(41.89861111108757, -71.52694444435906)
0.32053387721850907%0.24418294143999997%(41.49888888886503, -71.36972222213672)
0.24418294143999997%0.24418294143999997%(41.81277777775416, -71.45222222213678)
0.3271093276127479%0.2624590310795684%(41.79777777775416, -71.446944444359)
0.3164915775970248%0.25597040957957806%(41.63722222219847, -71.45944444435901)
0.24418294143999997%0.24418294143999997%(41.49722222219836, -71.32083333324779)
0.24418294143999997%0.24418294143999997%(41.739166666642994, -71.39083333324784)
0.34110347663403556%0.3390296387381694%(41.97916666664319, -71.46805555547013)
0.3256313622626745%0.24418294143999997%(41.8488888888653, -71.46999999991458)
0.3203166326890982%0.25894676724799104%(41.68944444442074, -71.45749999991456)
0.332790059046117%0.31945132492563394%(41.78055555553192, -71.42138888880342)
0.32746151073138935%0.3142201640666122%(41.736388888865214, -71.4141666665812)
0.3595045687454243%0.3462953684280083%(41.80555555553194, -71.41055555547008)
0.3434618456193472%0.33049823703941367%(41.773333333309694, -71.35777777769226)
0.35421438548753204%0.34096410806219846%(41.756111111087456, -71.34194444435892)
0.344939008850147%0.344939008850147%(41.80555555553194, -71.46555555547013)
0.24418294143999997%0.24418294143999997%(41.96361111108762, -71.6969444443592)
0.35899215730188877%0.3557668893822068%(41.85333333330976, -71.41722222213676)
0.32669430378609626%0.26221660691183024%(41.78416666664303, -71.441944444359)
0.3242096219064559%0.24418294143999997%(41.85722222219864, -71.70388888880365)
0.31762734220065814%0.24418294143999997%(41.8438888888653, -71.38555555547006)
0.3534484536022614%0.34982272080438215%(41.68833333330962, -71.60749999991468)
0.35979867612437544%0.3565565666775385%(41.87638888886533, -71.41972222213676)
0.3284964679536865%0.2539737702072594%(41.56638888886508, -71.1627777776921)
0.24418294143999997%0.24418294143999997%(41.63611111108736, -71.73055555547033)
0.3261489386881735%0.24418294143999997%(41.80638888886527, -71.446944444359)
0.31906451239085015%0.25675885878921983%(41.79972222219861, -71.42055555547009)
0.33777136658497264%0.32631778015265156%(41.97722222219874, -71.50944444435905)
0.24418294143999997%0.24418294143999997%(41.59527777775399, -71.26222222213663)
0.3387755326354056%0.33550490966738794%(41.69694444442074, -71.55361111102575)
0.3308024467303647%0.3308024467303647%(41.42444444442052, -71.52027777769239)
0.341292539333327%0.3384368953491661%(41.694722222198514, -71.52694444435906)
0.3452744364168205%0.34230747892609065%(41.876666666643104, -71.40472222213674)
0.3377312152792838%0.3263688131898088%(41.51749999997615, -71.2891666665811)
0.33657724350461965%0.3235272383150923%(41.74027777775411, -71.34027777769225)
0.33962415062689344%0.32527660332250075%(41.568333333309525, -71.46277777769235)
0.34656540636704836%0.34337931731227406%(41.87083333330977, -71.43833333324788)
0.33621225971112795%0.3220351481366035%(41.58444444442065, -71.25055555546996)
0.31922707303490916%0.2596777782323555%(42.01388888886544, -71.51833333324795)
0.35522004855360134%0.340009983675063%(41.76277777775413, -71.51666666658127)
0.2524227828772683%0.2524227828772683%(41.91611111108758, -71.39583333324785)
0.3230780016270956%0.24418294143999997%(41.54583333330951, -71.25972222213663)
0.3402847856420206%0.3367351357661477%(41.88666666664312, -71.48916666658126)
0.24418294143999997%0.24418294143999997%(41.86111111108754, -71.45416666658123)
0.3179370900171902%0.24418294143999997%(41.94805555553205, -71.47833333324792)
0.24418294143999997%0.24418294143999997%(41.85083333330975, -71.578333333248)
0.32616784872491766%0.26319570925051505%(41.88472222219867, -71.36499999991449)
0.34905407042224196%0.34641354051435885%(41.890555555532, -71.35749999991448)
0.3411274974899103%0.3280789928556238%(41.78666666664304, -71.40111111102563)
0.3143378711596281%0.25369173323354893%(41.8666666666431, -71.3977777776923)
0.3138341364203223%0.252889870635345%(41.82472222219862, -71.40388888880341)
0.3262481917652222%0.24418294143999997%(41.91888888886536, -71.53611111102573)
0.35645201882377325%0.3542601989050249%(41.647499999976255, -71.49972222213682)
0.33055304127710017%0.33055304127710017%(41.401666666642726, -71.54138888880352)
0.3463687640749621%0.3323602070076804%(41.75194444442079, -71.40472222213674)
0.24418294143999997%0.24418294143999997%(41.88472222219867, -71.39999999991451)
0.24418294143999997%0.24418294143999997%(41.782499999976366, -71.54499999991464)
0.24418294143999997%0.24418294143999997%(41.48833333330946, -71.44861111102567)
0.33553451035883697%0.33553451035883697%(41.40638888886495, -71.81472222213708)
0.3198492432146702%0.24418294143999997%(41.5105555555317, -71.30277777769221)
0.3180516557660031%0.2561483865064569%(41.8299999999764, -71.40305555547008)
0.34879870087759424%0.34879870087759424%(41.778333333309696, -71.52611111102573)
0.3430301101478682%0.3393057687450978%(41.55777777775396, -71.53833333324796)
0.24418294143999997%0.24418294143999997%(41.811666666643056, -71.45166666658123)
0.3457130283272094%0.3331538266522777%(41.85388888886531, -71.35027777769226)
0.253644353428744%0.24418294143999997%(41.51249999997615, -71.30972222213667)
0.24418294143999997%0.24418294143999997%(41.99333333330986, -71.63305555547026)
0.3343751207564886%0.3307807490114533%(41.5472222221984, -71.61805555547025)
0.335540050950557%0.3316907637744944%(41.89555555553201, -71.51944444435905)
0.24418294143999997%0.24418294143999997%(41.71999999997632, -71.53611111102573)
0.24418294143999997%0.24418294143999997%(41.744999999976336, -71.35027777769226)
0.3473413890890087%0.3451454064186488%(41.58194444442065, -71.49694444435904)
0.34302919109233637%0.33010383994281517%(41.73361111108744, -71.28388888880332)
0.3370923518023792%0.32305360349916845%(41.76416666664301, -71.42305555547009)
0.34710903095257484%0.3381351519460263%(41.54166666664284, -71.2966666665811)
0.3330530533852363%0.3191029494298241%(41.93638888886537, -71.42861111102565)
0.34294285717175454%0.3288920241775015%(41.75999999997634, -71.46444444435902)
0.24418294143999997%0.24418294143999997%(41.77583333330969, -71.42138888880342)
0.33133126533688073%0.33133126533688073%(41.45222222219832, -71.49833333324793)
0.24418294143999997%0.24418294143999997%(41.82944444442085, -71.4027777776923)
0.34107248834890774%0.33790906259623427%(41.70527777775408, -71.53222222213685)
0.25232992936015747%0.25232992936015747%(41.7088888888652, -71.53222222213685)
0.34820669807451043%0.33389768060980063%(41.80638888886527, -71.45222222213678)
0.24418294143999997%0.24418294143999997%(41.8666666666431, -71.4697222221368)
0.3477307442258297%0.33437729526596854%(41.67527777775405, -71.27638888880331)
0.31537279132319185%0.24418294143999997%(41.97416666664319, -71.51055555547016)
0.35800653990625814%0.343922584360201%(41.816944444420834, -71.44555555547011)
0.2517212394434548%0.2517212394434548%(41.88194444442089, -71.38305555547007)
0.3327856510876186%0.31880475675430836%(41.84222222219864, -71.49416666658126)
0.24418294143999997%0.24418294143999997%(41.90027777775423, -71.45305555547012)
0.34995041913614505%0.3366857520296542%(41.747499999976334, -71.34166666658113)
